OG0000260	1	1	0	2	21	1
OG0000261	1	1	0	1	22	1
OG0000262	2	2	0	3	17	2
OG0000263	2	2	0	2	18	2
OG0000264	1	1	0	2	22	0
OG0000265	1	1	0	1	22	1
OG0000266	1	1	0	1	22	1
OG0000267	1	1	0	2	21	1
OG0000268	1	1	0	2	21	1
OG0000269	0	1	0	0	25	0
OG0000270	1	2	0	1	20	2
OG0000271	1	1	0	0	23	1
OG0000272	1	1	0	0	23	1
OG0000273	1	1	0	1	23	0
OG0000274	1	3	0	3	16	3
OG0000275	2	2	0	3	18	1
OG0000276	1	1	0	4	19	1
OG0000277	1	1	0	2	21	1
OG0000278	3	2	0	3	13	5
OG0000279	6	1	0	5	13	1
OG0000280	1	0	0	2	23	0
OG0000281	1	0	0	1	23	1
OG0000282	0	0	0	1	25	0
OG0000283	0	0	0	0	26	0
OG0000284	0	0	0	0	26	0
OG0000285	0	0	0	0	26	0
OG0000286	0	0	0	0	26	0
OG0000287	0	0	0	0	26	0
OG0000288	0	0	0	0	26	0
OG0000289	0	0	0	0	26	0
OG0000290	0	0	0	0	26	0
OG0000291	0	0	0	0	26	0
OG0000292	0	0	0	0	26	0
OG0000293	4	3	4	2	12	0
OG0000294	0	0	1	0	24	0
OG0000295	1	1	1	2	19	1
OG0000296	0	0	1	0	24	0
OG0000297	0	0	1	0	24	0
OG0000298	0	0	2	1	22	0
OG0000299	2	1	2	5	12	3
OG0000300	2	5	0	2	14	2
OG0000301	3	4	0	3	14	1
OG0000302	1	1	0	2	20	1
OG0000303	1	1	0	1	22	0
OG0000304	1	1	0	2	19	2
OG0000305	3	4	0	4	11	3
OG0000306	1	1	0	1	21	1
OG0000307	1	1	0	1	22	0
OG0000308	1	1	0	1	21	1
OG0000309	1	1	0	2	20	1
OG0000310	1	1	0	2	19	2
OG0000311	1	3	0	1	18	2
OG0000312	1	1	0	1	21	1
OG0000313	1	1	0	2	20	1
OG0000314	1	1	0	2	19	2
OG0000315	1	1	0	1	21	1
OG0000316	1	1	0	1	22	0
OG0000317	1	1	0	1	21	1
OG0000318	2	1	0	1	20	1
OG0000319	1	1	0	1	21	1
OG0000320	2	2	0	2	17	2
OG0000321	1	1	0	2	21	0
OG0000322	2	1	0	4	16	2
OG0000323	1	1	0	5	17	1
OG0000324	1	1	0	0	22	1
OG0000325	2	2	0	2	19	0
OG0000326	1	1	0	0	22	1
OG0000327	1	3	0	1	19	1
OG0000328	1	1	0	2	21	0
OG0000329	1	1	0	2	21	0
OG0000330	3	1	0	4	17	0
OG0000331	1	2	0	3	16	3
OG0000332	1	1	0	2	20	1
OG0000333	1	1	0	2	20	1
OG0000334	1	1	0	2	19	2
OG0000335	1	1	0	1	22	0
OG0000336	1	1	0	1	21	1
OG0000337	1	1	0	2	20	1
OG0000338	1	0	0	2	21	1
OG0000339	2	0	0	4	16	3
OG0000340	4	0	0	2	19	0
OG0000341	1	0	0	1	22	1
OG0000342	0	0	0	0	25	0
OG0000343	0	0	0	0	25	0
OG0000344	0	0	0	0	25	0
OG0000345	0	0	0	0	25	0
OG0000346	0	0	0	0	25	0
OG0000347	0	0	0	0	25	0
OG0000348	0	0	0	0	25	0
OG0000349	0	0	0	0	25	0
OG0000350	0	0	0	0	25	0
OG0000351	0	0	0	0	25	0
OG0000352	1	1	1	1	20	0
OG0000353	1	1	1	1	19	1
OG0000354	1	1	1	1	19	1
OG0000355	1	3	4	3	7	6
OG0000356	1	1	2	3	16	1
OG0000357	1	1	1	2	18	1
OG0000358	2	2	0	2	17	1
OG0000359	1	1	0	2	19	1
OG0000360	1	1	0	2	19	1
OG0000361	2	1	0	2	17	2
OG0000362	1	1	0	1	19	2
OG0000363	1	1	0	2	19	1
OG0000364	2	2	0	3	15	2
OG0000365	1	1	0	2	19	1
OG0000366	1	1	0	0	21	1
OG0000367	1	1	0	2	19	1
OG0000368	2	1	0	7	12	2
OG0000369	1	1	0	2	19	1
OG0000370	1	1	0	2	19	1
OG0000371	1	1	0	2	19	1
OG0000372	1	1	0	1	21	0
OG0000373	1	1	0	0	22	0
OG0000374	1	1	0	1	20	1
OG0000375	1	1	0	2	19	1
OG0000376	1	2	0	1	19	1
OG0000377	1	1	0	2	19	1
OG0000378	1	1	0	1	20	1
OG0000379	1	1	0	1	20	1
OG0000380	1	1	0	1	20	1
OG0000381	1	1	0	2	20	0
OG0000382	1	1	0	1	20	1
OG0000383	2	3	0	4	13	2
OG0000384	1	1	0	1	20	1
OG0000385	2	7	0	2	11	2
OG0000386	1	1	0	2	20	0
OG0000387	1	1	0	2	19	1
OG0000388	5	1	0	2	14	2
OG0000389	1	2	0	0	20	1
OG0000390	4	1	0	3	14	2
OG0000391	1	1	0	2	19	1
OG0000392	1	1	0	1	20	1
OG0000393	1	0	0	1	20	2
OG0000394	1	0	0	1	21	1
OG0000395	1	0	0	2	20	1
OG0000396	1	0	0	1	21	1
OG0000397	1	0	0	1	21	1
OG0000398	1	0	0	2	20	1
OG0000399	0	0	0	1	23	0
OG0000400	0	0	0	1	23	0
OG0000401	0	0	0	0	24	0
OG0000402	0	0	0	0	24	0
OG0000403	0	0	0	0	24	0
OG0000404	0	0	0	0	24	0
OG0000405	0	0	0	0	24	0
OG0000406	0	0	0	0	24	0
OG0000407	0	0	0	0	24	0
OG0000408	0	0	0	0	24	0
OG0000409	0	0	0	0	24	0
OG0000410	0	0	0	0	24	0
OG0000411	0	0	0	0	24	0
OG0000412	0	0	0	0	24	0
OG0000413	0	0	0	0	24	0
OG0000414	1	1	1	2	17	1
OG0000415	2	3	2	2	12	2
OG0000416	2	5	0	4	10	2
OG0000417	1	1	0	2	18	1
OG0000418	1	1	0	1	19	1
OG0000419	1	1	0	1	19	1
OG0000420	1	1	0	2	18	1
OG0000421	2	2	0	1	17	1
OG0000422	1	2	0	4	14	2
OG0000423	1	1	0	1	19	1
OG0000424	1	1	0	1	20	0
OG0000425	1	1	0	2	18	1
OG0000426	8	3	0	2	6	4
OG0000427	7	5	0	4	5	2
OG0000428	1	1	0	2	18	1
OG0000429	1	1	0	1	19	1
OG0000430	1	1	0	1	20	0
OG0000431	1	1	0	1	19	1
OG0000432	1	1	0	3	17	1
OG0000433	1	1	0	2	18	1
OG0000434	4	1	0	2	15	1
OG0000435	3	3	0	3	10	4
OG0000436	3	4	0	4	7	5
OG0000437	1	1	0	2	18	1
OG0000438	1	1	0	1	19	1
OG0000439	2	2	0	4	14	1
OG0000440	2	2	0	4	13	2
OG0000441	2	2	0	1	17	1
OG0000442	1	1	0	1	19	1
OG0000443	1	1	0	0	20	1
OG0000444	1	1	0	1	19	1
OG0000445	2	3	0	5	11	2
OG0000446	1	1	0	2	19	0
OG0000447	1	1	0	1	19	1
OG0000448	1	1	0	3	17	1
OG0000449	1	1	0	1	19	1
OG0000450	1	1	0	3	17	1
OG0000451	1	1	0	1	19	1
OG0000452	1	1	0	1	20	0
OG0000453	2	2	0	2	16	1
OG0000454	1	1	0	1	20	0
OG0000455	1	1	0	1	20	0
OG0000456	1	1	0	1	20	0
OG0000457	1	1	0	2	18	1
OG0000458	1	1	0	2	18	1
OG0000459	1	1	0	2	18	1
OG0000460	1	1	0	2	18	1
OG0000461	1	1	0	0	20	1
OG0000462	2	4	0	3	11	3
OG0000463	1	1	0	1	20	0
OG0000464	1	1	0	1	18	2
OG0000465	1	1	0	2	19	0
OG0000466	1	1	0	2	18	1
OG0000467	1	1	0	2	18	1
OG0000468	2	2	0	1	16	2
OG0000469	1	0	0	2	19	1
OG0000470	1	0	0	1	20	1
OG0000471	2	0	0	2	17	2
OG0000472	3	0	0	1	17	2
OG0000473	0	0	0	0	23	0
OG0000474	0	0	0	0	23	0
OG0000475	0	0	0	0	23	0
OG0000476	0	0	0	0	23	0
OG0000477	0	0	0	0	23	0
OG0000478	0	0	0	0	23	0
OG0000479	0	0	0	0	23	0
OG0000480	0	0	0	0	23	0
OG0000481	0	0	0	0	23	0
OG0000482	0	0	0	0	23	0
OG0000483	0	0	0	0	23	0
OG0000484	0	0	0	0	23	0
OG0000485	1	1	1	0	18	1
OG0000486	0	0	1	1	20	0
OG0000487	1	1	1	2	17	0
OG0000488	2	2	2	2	12	2
OG0000489	0	0	1	0	21	0
OG0000490	4	1	2	0	12	3
OG0000491	1	1	0	0	19	1
OG0000492	1	1	0	1	19	0
OG0000493	1	1	0	2	17	1
OG0000494	1	1	0	2	17	1
OG0000495	1	1	0	1	18	1
OG0000496	3	1	0	1	16	1
OG0000497	1	1	0	1	19	0
OG0000498	1	1	0	1	18	1
OG0000499	3	2	0	4	11	2
OG0000500	1	1	0	1	19	0
OG0000501	1	1	0	1	19	0
OG0000502	1	1	0	1	19	0
OG0000503	5	5	0	1	6	5
OG0000504	2	1	0	3	14	2
OG0000505	1	1	0	0	19	1
OG0000506	2	3	0	3	13	1
OG0000507	3	1	0	3	14	1
OG0000508	1	1	0	2	17	1
OG0000509	2	2	0	2	14	2
OG0000510	2	1	0	1	18	0
OG0000511	1	1	0	2	17	1
OG0000512	1	1	0	1	18	1
OG0000513	3	3	0	3	12	1
OG0000514	1	1	0	1	18	1
OG0000515	1	1	0	2	17	1
OG0000516	1	1	0	2	17	1
OG0000517	2	1	0	2	15	2
OG0000518	3	1	0	4	10	4
OG0000519	1	2	0	1	15	3
OG0000520	5	1	0	4	12	0
OG0000521	1	1	0	1	15	4
OG0000522	1	1	0	2	18	0
OG0000523	1	1	0	1	19	0
OG0000524	1	1	0	1	18	1
OG0000525	4	4	0	4	7	3
OG0000526	2	1	0	2	15	2
OG0000527	1	1	0	1	18	1
OG0000528	1	1	0	1	18	1
OG0000529	3	1	0	5	11	2
OG0000530	1	1	0	1	17	2
OG0000531	1	1	0	1	18	1
OG0000532	1	1	0	1	16	3
OG0000533	2	2	0	4	12	2
OG0000534	1	1	0	2	17	1
OG0000535	1	1	0	2	18	0
OG0000536	3	4	0	3	9	3
OG0000537	1	1	0	1	19	0
OG0000538	1	2	0	1	16	2
OG0000539	1	1	0	1	19	0
OG0000540	1	1	0	1	18	1
OG0000541	1	1	0	0	20	0
OG0000542	1	1	0	2	17	1
OG0000543	3	3	0	4	9	3
OG0000544	1	2	0	3	16	0
OG0000545	2	3	0	3	11	3
OG0000546	1	1	0	1	18	1
OG0000547	1	1	0	1	18	1
OG0000548	1	1	0	1	19	0
OG0000549	1	1	0	1	18	1
OG0000550	1	1	0	2	17	1
OG0000551	1	1	0	1	18	1
OG0000552	1	1	0	2	17	1
OG0000553	1	1	0	2	18	0
OG0000554	1	1	0	2	17	1
OG0000555	1	1	0	2	17	1
OG0000556	1	1	0	1	19	0
OG0000557	5	3	0	1	12	1
OG0000558	1	1	0	1	18	1
OG0000559	1	0	0	2	18	1
OG0000560	1	0	0	5	14	2
OG0000561	1	0	0	2	19	0
OG0000562	1	0	0	1	19	1
OG0000563	1	0	0	1	20	0
OG0000564	0	0	0	1	21	0
OG0000565	0	0	0	0	22	0
OG0000566	0	0	0	0	22	0
OG0000567	0	0	0	0	22	0
OG0000568	0	0	0	0	22	0
OG0000569	0	0	0	0	22	0
OG0000570	0	0	0	0	22	0
OG0000571	0	0	0	0	22	0
OG0000572	0	0	0	0	22	0
OG0000573	0	0	0	0	22	0
OG0000574	0	0	0	0	22	0
OG0000575	0	0	0	0	22	0
OG0000576	0	0	0	0	22	0
OG0000577	0	0	0	0	22	0
OG0000578	0	0	0	0	22	0
OG0000579	0	0	0	0	22	0
OG0000580	0	0	0	0	22	0
OG0000581	0	0	0	0	22	0
OG0000582	0	0	0	0	22	0
OG0000583	1	1	1	1	16	1
OG0000584	0	0	1	1	19	0
OG0000585	1	1	2	1	15	1
OG0000586	2	0	4	2	13	0
OG0000587	2	2	2	2	12	1
OG0000588	4	1	2	1	11	2
OG0000589	1	1	0	0	18	1
OG0000590	1	1	0	1	18	0
OG0000591	1	1	0	2	16	1
OG0000592	1	1	0	1	17	1
OG0000593	1	1	0	2	15	2
OG0000594	1	1	0	1	17	1
OG0000595	1	1	0	2	16	1
OG0000596	3	4	0	2	7	5
OG0000597	2	2	0	3	13	1
OG0000598	1	1	0	2	16	1
OG0000599	1	1	0	1	17	1
OG0000600	1	1	0	2	16	1
OG0000601	1	1	0	1	18	0
OG0000602	3	3	0	3	10	2
OG0000603	1	2	0	1	15	2
OG0000604	1	1	0	1	18	0
OG0000605	1	1	0	1	18	0
OG0000606	1	1	0	2	16	1
OG0000607	1	1	0	1	17	1
OG0000608	2	2	0	7	7	3
OG0000609	3	3	0	3	9	3
OG0000610	1	2	0	1	15	2
OG0000611	1	1	0	2	15	2
OG0000612	1	3	0	0	16	1
OG0000613	1	1	0	1	17	1
OG0000614	1	1	0	2	15	2
OG0000615	2	1	0	3	13	2
OG0000616	1	1	0	2	17	0
OG0000617	1	1	0	1	17	1
OG0000618	1	2	0	1	15	2
OG0000619	1	1	0	1	18	0
OG0000620	2	2	0	1	15	1
OG0000621	1	2	0	1	17	0
OG0000622	1	1	0	2	16	1
OG0000623	1	1	0	2	17	0
OG0000624	1	1	0	2	17	0
OG0000625	1	1	0	3	15	1
OG0000626	1	1	0	1	16	2
OG0000627	1	1	0	1	17	1
OG0000628	1	1	0	0	18	1
OG0000629	1	1	0	1	17	1
OG0000630	1	1	0	0	18	1
OG0000631	0	1	0	0	20	0
OG0000632	1	1	0	2	16	1
OG0000633	1	1	0	2	16	1
OG0000634	2	2	0	2	15	0
OG0000635	1	1	0	1	17	1
OG0000636	6	3	0	4	4	4
OG0000637	1	1	0	1	18	0
OG0000638	1	1	0	2	16	1
OG0000639	3	2	0	3	9	4
OG0000640	5	5	0	6	0	5
OG0000641	1	1	0	1	17	1
OG0000642	1	1	0	1	17	1
OG0000643	1	1	0	1	17	1
OG0000644	1	1	0	1	17	1
OG0000645	1	1	0	2	17	0
OG0000646	1	1	0	2	16	1
OG0000647	1	1	0	2	17	0
OG0000648	1	1	0	1	18	0
OG0000649	2	2	0	3	10	4
OG0000650	2	1	0	4	14	0
OG0000651	1	1	0	0	18	1
OG0000652	1	1	0	2	16	1
OG0000653	4	2	0	3	11	1
OG0000654	1	3	0	2	13	2
OG0000655	1	1	0	2	16	1
OG0000656	1	1	0	0	17	2
OG0000657	1	1	0	1	17	1
OG0000658	1	1	0	0	17	2
OG0000659	1	1	0	1	17	1
OG0000660	10	2	0	6	2	1
OG0000661	1	0	0	2	17	1
OG0000662	1	0	0	1	18	1
OG0000663	1	0	0	2	17	1
OG0000664	6	0	0	7	0	8
OG0000665	0	0	0	1	20	0
OG0000666	0	0	0	1	20	0
OG0000667	0	0	0	1	20	0
OG0000668	0	0	0	0	21	0
OG0000669	0	0	0	0	21	0
OG0000670	0	0	0	0	21	0
OG0000671	0	0	0	0	21	0
OG0000672	0	0	0	0	21	0
OG0000673	0	0	0	0	21	0
OG0000674	0	0	0	0	21	0
OG0000675	0	0	0	0	21	0
OG0000676	0	0	0	0	21	0
OG0000677	0	0	0	0	21	0
OG0000678	0	0	0	0	21	0
OG0000679	0	0	0	0	21	0
OG0000680	0	0	0	0	21	0
OG0000681	0	0	0	0	21	0
OG0000682	0	0	0	0	21	0
OG0000683	0	0	0	0	21	0
OG0000684	0	0	0	0	21	0
OG0000685	0	0	0	0	21	0
OG0000686	0	0	0	0	21	0
OG0000687	0	0	0	0	21	0
OG0000688	0	0	0	0	21	0
OG0000689	0	0	0	0	21	0
OG0000690	0	0	0	0	21	0
OG0000691	0	0	0	0	21	0
OG0000692	0	0	0	0	21	0
OG0000693	0	0	0	0	21	0
OG0000694	0	0	0	0	21	0
OG0000695	0	0	0	0	21	0
OG0000696	2	2	2	2	10	2
OG0000697	1	1	1	1	15	1
OG0000698	2	2	1	1	13	1
OG0000699	0	0	1	1	18	0
OG0000700	0	0	1	1	17	1
OG0000701	1	0	1	1	16	1
OG0000702	1	1	1	1	16	0
OG0000703	1	1	1	1	15	1
OG0000704	1	1	0	1	16	1
OG0000705	1	1	0	2	15	1
OG0000706	1	1	0	1	16	1
OG0000707	1	1	0	1	16	1
OG0000708	1	1	0	2	16	0
OG0000709	1	1	0	2	16	0
OG0000710	1	2	0	4	11	2
OG0000711	1	1	0	1	16	1
OG0000712	1	1	0	2	16	0
OG0000713	1	1	0	2	15	1
OG0000714	1	1	0	1	16	1
OG0000715	1	1	0	2	15	1
OG0000716	1	1	0	1	16	1
OG0000717	6	2	0	6	5	1
OG0000718	2	2	0	4	12	0
OG0000719	1	1	0	0	18	0
OG0000720	1	1	0	4	14	0
OG0000721	1	1	0	2	15	1
OG0000722	1	1	0	2	16	0
OG0000723	1	1	0	1	17	0
OG0000724	1	1	0	1	16	1
OG0000725	2	1	0	3	12	2
OG0000726	2	1	0	5	8	4
OG0000727	1	1	0	1	16	1
OG0000728	2	2	0	4	9	3
OG0000729	4	2	0	4	9	1
OG0000730	3	4	0	1	12	0
OG0000731	1	1	0	1	16	1
OG0000732	1	1	0	2	15	1
OG0000733	1	1	0	1	17	0
OG0000734	1	1	0	1	17	0
OG0000735	1	1	0	1	16	1
OG0000736	1	1	0	1	16	1
OG0000737	2	2	0	4	11	1
OG0000738	1	1	0	1	16	1
OG0000739	1	1	0	1	16	1
OG0000740	5	2	0	1	11	1
OG0000741	1	1	0	1	16	1
OG0000742	2	2	0	3	12	1
OG0000743	1	1	0	2	16	0
OG0000744	1	1	0	2	11	5
OG0000745	1	1	0	1	16	1
OG0000746	2	1	0	0	15	2
OG0000747	1	1	0	0	17	1
OG0000748	1	1	0	0	17	1
OG0000749	1	1	0	4	13	1
OG0000750	2	2	0	2	14	0
OG0000751	1	1	0	1	16	1
OG0000752	1	1	0	1	17	0
OG0000753	0	1	0	1	18	0
OG0000754	1	1	0	0	18	0
OG0000755	1	1	0	2	15	1
OG0000756	1	1	0	3	13	2
OG0000757	1	1	0	1	15	2
OG0000758	1	1	0	2	16	0
OG0000759	1	1	0	1	16	1
OG0000760	0	1	0	0	19	0
OG0000761	1	1	0	2	15	1
OG0000762	6	4	0	2	5	3
OG0000763	1	2	0	0	16	1
OG0000764	1	1	0	4	13	1
OG0000765	1	1	0	1	16	1
OG0000766	1	1	0	1	16	1
OG0000767	0	1	0	0	18	1
OG0000768	1	1	0	2	16	0
OG0000769	1	1	0	2	15	1
OG0000770	1	1	0	2	16	0
OG0000771	1	1	0	1	15	2
OG0000772	6	5	0	1	6	2
OG0000773	1	2	0	2	14	1
OG0000774	1	2	0	1	15	1
OG0000775	1	2	0	2	15	0
OG0000776	3	3	0	2	6	6
